RecordID,FeeAmount,RabiesExpirationDate,StreetName,TagNumber,TagType,TagYear,BlockNumber
2114,10,2013-04-12T00:00:00.000Z,MICHIE DR ,23002,Sexed - 1 Year           ,2010,2100
2115,4,2013-06-15T00:00:00.000Z,HESSIAN RD ,23003,Unsexed - 1 Year         ,2010,2000
2116,12,2021-07-30T00:00:00.000Z,SPOTTSWOOD RD ,23003,Unsexed - 3 Year         ,2013,2000
2117,12,2019-03-08T00:00:00.000Z,RUGBY RD ,23004,Unsexed - 3 Year         ,2013,700
2118,1,2012-08-31T00:00:00.000Z,ORANGEDALE AVE ,23004,Replacement              ,2010,700
2119,4,2013-11-16T00:00:00.000Z,KENWOOD LN ,23005,Unsexed - 1 Year         ,2010,1400
2120,12,2022-12-06T00:00:00.000Z,WINSTON RD ,23005,Unsexed - 3 Year         ,2013,1800
2121,12,2019-06-27T00:00:00.000Z,FOXBROOK LN ,23006,Unsexed - 3 Year         ,2013,1400
2122,4,2010-09-02T00:00:00.000Z,GROVE RD ,23006,Unsexed - 1 Year         ,2010,1400
2123,4,2017-04-12T00:00:00.000Z,6TH ST SE ,23007,Unsexed - 1 Year         ,2010,1000
2124,12,2022-07-14T00:00:00.000Z,NORTHWOOD CIR ,23007,Unsexed - 3 Year         ,2013,100
2125,12,2013-05-20T00:00:00.000Z,MCINTIRE RD ,23008,Unsexed - 3 Year         ,2013,600
2126,4,2016-04-15T00:00:00.000Z,LEXINGTON AVE ,23008,Unsexed - 1 Year         ,2010,500
2127,4,2013-04-08T00:00:00.000Z,MONTROSE AVE ,23009,Unsexed - 1 Year         ,2010,900
2128,12,2019-08-03T00:00:00.000Z,HINTON AVE ,23009,Unsexed - 3 Year         ,2013,600
2129,12,2016-09-19T00:00:00.000Z,ELLIOTT AVE ,23010,Unsexed - 3 Year         ,2013,1100
2130,12,2013-10-28T00:00:00.000Z,MONTE VISTA AVE ,23011,Unsexed - 3 Year         ,2013,300
2131,4,2012-11-19T00:00:00.000Z,AVON ST ,23011,Unsexed - 1 Year         ,2010,1100
2132,4,2014-05-26T00:00:00.000Z,COTTAGE LN ,23012,Unsexed - 1 Year         ,2010,900
2133,12,2012-10-22T00:00:00.000Z,MONTE VISTA AVE ,23012,Unsexed - 3 Year         ,2013,300
2134,4,2011-02-26T00:00:00.000Z,ROCKLAND AVE ,23013,Unsexed - 1 Year         ,2010,800
2135,12,2019-05-20T00:00:00.000Z,BANBURY ST ,23013,Unsexed - 3 Year         ,2013,2200
2136,12,2016-08-03T00:00:00.000Z,COTTAGE LN ,23014,Unsexed - 3 Year         ,2013,900
2137,4,2011-08-23T00:00:00.000Z,ROUGEMONT AVE ,23014,Unsexed - 1 Year         ,2010,900
2138,4,2014-07-08T00:00:00.000Z,SUNSET RD ,23015,Unsexed - 1 Year         ,2010,2400
2139,12,2022-01-23T00:00:00.000Z,MONTICELLO AVE ,23015,Unsexed - 3 Year         ,2013,1600
2140,12,2022-11-16T00:00:00.000Z,WATSON AVE ,23016,Unsexed - 3 Year         ,2013,600
2141,10,2014-01-28T00:00:00.000Z,DICE ST ,23016,Sexed - 1 Year           ,2010,600
2142,10,2013-08-24T00:00:00.000Z,CLEVELAND AVE ,23017,Sexed - 1 Year           ,2010,5200
2143,12,2013-09-10T00:00:00.000Z,UNASSIGNED ,23017,Unsexed - 3 Year         ,2013,0
2144,12,2015-12-10T00:00:00.000Z,MONTICELLO AVE ,23018,Unsexed - 3 Year         ,2013,700
2145,4,2016-05-07T00:00:00.000Z,FOXBROOK LN ,23018,Unsexed - 1 Year         ,2010,1400
2146,10,2013-07-14T00:00:00.000Z,CAMELLIA DR ,23019,Sexed - 1 Year           ,2010,100
2147,12,2013-10-22T00:00:00.000Z,SHALE PL ,23019,Unsexed - 3 Year         ,2013,100
2148,12,2015-02-15T00:00:00.000Z,RUTLEDGE AVE ,23020,Unsexed - 3 Year         ,2013,1500
2149,12,2012-03-19T00:00:00.000Z,RUTLEDGE AVE ,23021,Unsexed - 3 Year         ,2013,1500
2150,4,2012-06-27T00:00:00.000Z,JEFFERSON PARK AVE ,23021,Unsexed - 1 Year         ,2010,2400
2151,4,2016-06-23T00:00:00.000Z,BLENHEIM AVE ,23022,Unsexed - 1 Year         ,2010,1000
2152,12,2020-12-29T00:00:00.000Z,E JEFFERSON ST ,23022,Unsexed - 3 Year         ,2013,1100
2153,12,2021-04-09T00:00:00.000Z,ROBINSON WOODS ,23023,Unsexed - 3 Year         ,2013,100
2154,4,2019-06-27T00:00:00.000Z,MERIDIAN ST ,23023,Unsexed - 1 Year         ,2010,1600
2155,4,2016-08-03T00:00:00.000Z,COTTAGE LN ,23024,Unsexed - 1 Year         ,2010,900
2156,12,2022-04-16T00:00:00.000Z,ROBINSON WOODS ,23024,Unsexed - 3 Year         ,2013,100
2157,12,2016-07-18T00:00:00.000Z,ST GEORGE AVE ,23025,Unsexed - 3 Year         ,2013,1200
2158,4,2013-07-06T00:00:00.000Z,E MARKET ST ,23025,Unsexed - 1 Year         ,2010,1600
2159,10,2011-08-23T00:00:00.000Z,CAMBRIDGE CIR ,23026,Sexed - 1 Year           ,2010,1600
2160,12,2015-05-14T00:00:00.000Z,RAYMOND RD ,23026,Unsexed - 3 Year         ,2013,900
2161,12,2019-03-22T00:00:00.000Z,PARK ST ,23027,Unsexed - 3 Year         ,2013,600
2162,1,2011-10-18T00:00:00.000Z,MCINTIRE RD ,23027,Replacement              ,2010,600
2163,4,2013-08-23T00:00:00.000Z,LOCUST AVE ,23028,Unsexed - 1 Year         ,2010,800
2164,12,2012-09-15T00:00:00.000Z,ROCKLAND AVE ,23028,Unsexed - 3 Year         ,2013,800
2165,12,2016-10-30T00:00:00.000Z,ROCKLAND AVE ,23029,Unsexed - 3 Year         ,2013,800
2166,4,2015-06-15T00:00:00.000Z,RIVERSIDE AVE ,23029,Unsexed - 1 Year         ,2010,400
2167,10,2011-07-09T00:00:00.000Z,DRUID AVE ,23030,Sexed - 1 Year           ,2010,11000
2168,12,2018-07-20T00:00:00.000Z,BAYLOR LN ,23030,Unsexed - 3 Year         ,2013,100
2169,12,2023-02-21T00:00:00.000Z,KING ST ,23031,Unsexed - 3 Year         ,2013,1200
2170,10,2013-08-14T00:00:00.000Z,ROCK CREEK RD ,23031,Sexed - 1 Year           ,2010,900
2171,10,2017-02-06T00:00:00.000Z,ROCK CREEK RD ,23032,Sexed - 1 Year           ,2010,900
2172,12,2018-04-21T00:00:00.000Z,DAVID TER ,23032,Unsexed - 3 Year         ,2013,100
2173,12,2019-05-20T00:00:00.000Z,GALLOWAY DR ,23033,Unsexed - 3 Year         ,2013,1700
2174,4,2015-07-20T00:00:00.000Z,8TH ST NE ,23033,Unsexed - 1 Year         ,2010,500
2175,4,2016-11-21T00:00:00.000Z,NORTH AVE ,23034,Unsexed - 1 Year         ,2010,600
2176,12,2016-07-13T00:00:00.000Z,AZALEA DR ,23034,Unsexed - 3 Year         ,2013,100
2177,12,2016-02-08T00:00:00.000Z,250 BYPASS ,23035,Unsexed - 3 Year         ,2013,600
2178,12,2019-09-05T00:00:00.000Z,ELLIOTT AVE ,23036,Unsexed - 3 Year         ,2013,600
2179,12,2013-02-19T00:00:00.000Z,SEMINOLE TRL ,23037,Unsexed - 3 Year         ,2013,900
2180,12,2020-08-15T00:00:00.000Z,ELLIOTT AVE ,23038,Unsexed - 3 Year         ,2013,1000
2181,12,2020-03-08T00:00:00.000Z,HAMPTON ST ,23039,Unsexed - 3 Year         ,2013,1400
2182,12,2012-02-25T00:00:00.000Z,HAMPTON ST ,23040,Unsexed - 3 Year         ,2013,1400
2183,4,2020-03-08T00:00:00.000Z,HAMPTON ST ,23041,Unsexed - 1 Year         ,2013,1400
2184,12,2013-12-10T00:00:00.000Z,ALTAVISTA AVE ,23042,Unsexed - 3 Year         ,2013,900
2185,12,2013-04-14T00:00:00.000Z,SHELBY DR ,23043,Unsexed - 3 Year         ,2013,2300
2186,12,2022-07-29T00:00:00.000Z,FOXBROOK LN ,23044,Unsexed - 3 Year         ,2013,1400
2187,12,2020-03-20T00:00:00.000Z,WARD AVE ,23045,Unsexed - 3 Year         ,2013,800
2188,12,2019-03-11T00:00:00.000Z,TARLETON DR ,23046,Unsexed - 3 Year         ,2013,2300
2189,12,2019-04-22T00:00:00.000Z,TRAILRIDGE RD ,23047,Unsexed - 3 Year         ,2013,1500
2190,12,2020-06-19T00:00:00.000Z,VILLAGE RD ,23048,Unsexed - 3 Year         ,2013,700
2191,12,2016-04-01T00:00:00.000Z,CLEVELAND AVE ,23049,Unsexed - 3 Year         ,2013,500
2192,12,2013-04-27T00:00:00.000Z,CAMERON LN ,23050,Unsexed - 3 Year         ,2013,100
2193,12,2016-04-02T00:00:00.000Z,HOLLY RD ,23051,Unsexed - 3 Year         ,2013,1400
2194,12,2012-03-27T00:00:00.000Z,DOUGLAS AVE ,23052,Unsexed - 3 Year         ,2013,200
2195,12,2012-10-28T00:00:00.000Z,WEST ST ,23053,Unsexed - 3 Year         ,2013,900
2196,12,2021-12-18T00:00:00.000Z,MARIE PL ,23054,Unsexed - 3 Year         ,2013,100
2197,12,2013-11-22T00:00:00.000Z,UNASSIGNED ,23055,Unsexed - 3 Year         ,2013,0
2198,30,2020-05-29T00:00:00.000Z,HESSIAN RD ,23056,Sexed - 3 Year           ,2013,2000
2199,12,2020-01-10T00:00:00.000Z,WILLARD DR ,23057,Unsexed - 3 Year         ,2013,2600
2200,12,2020-02-17T00:00:00.000Z,EARLY ST ,23058,Unsexed - 3 Year         ,2013,1400
2201,12,2016-03-11T00:00:00.000Z,PRESTON AVE ,23059,Unsexed - 3 Year         ,2013,1300
2202,12,2016-05-09T00:00:00.000Z,MYRTLE ST ,23060,Unsexed - 3 Year         ,2013,1100
2203,12,2019-12-05T00:00:00.000Z,HUNTLEY AVE ,23061,Unsexed - 3 Year         ,2013,200
2204,12,2013-09-01T00:00:00.000Z,BURNET ST ,23062,Unsexed - 3 Year         ,2013,100
2205,12,2013-12-04T00:00:00.000Z,LEXINGTON AVE ,23063,Unsexed - 3 Year         ,2013,700
2206,12,2022-12-21T00:00:00.000Z,LEXINGTON AVE ,23064,Unsexed - 3 Year         ,2013,700
2207,12,2022-10-03T00:00:00.000Z,HENRY AVE ,23065,Unsexed - 3 Year         ,2013,800
2208,12,2019-07-29T00:00:00.000Z,5TH ST SW ,23066,Unsexed - 3 Year         ,2013,1000
2209,12,2017-02-26T00:00:00.000Z,BLENHEIM AVE ,23067,Unsexed - 3 Year         ,2013,700
2210,12,2016-12-09T00:00:00.000Z,FENDALL AVE ,23068,Unsexed - 3 Year         ,2013,1800
2211,12,2013-07-06T00:00:00.000Z,RAINIER RD ,23069,Unsexed - 3 Year         ,2013,700
2212,10,2012-09-11T00:00:00.000Z,STRIBLING AVE ,2307,Sexed - 1 Year           ,2010,100
2213,12,2013-07-05T00:00:00.000Z,JEFFERSON PARK AVE ,23070,Unsexed - 3 Year         ,2013,1800
2214,12,2013-11-17T00:00:00.000Z,UNASSIGNED ,23071,Unsexed - 3 Year         ,2013,0
2215,12,2013-05-17T00:00:00.000Z,UNKNOWN ,23072,Unsexed - 3 Year         ,2013,0
2216,12,2013-05-17T00:00:00.000Z,CARGIL LN ,23073,Unsexed - 3 Year         ,2013,700
2217,12,2019-07-22T00:00:00.000Z,WATERBURY CT ,23074,Unsexed - 3 Year         ,2013,100
2218,12,2013-08-11T00:00:00.000Z,WATERBURY CT ,23075,Unsexed - 3 Year         ,2013,100
2219,12,2017-10-17T00:00:00.000Z,VILLAGE CT ,23076,Unsexed - 3 Year         ,2013,100
2220,12,2019-07-27T00:00:00.000Z,HOLLY CT ,23077,Unsexed - 3 Year         ,2013,100
2221,12,2019-03-02T00:00:00.000Z,HOLLY CT ,23078,Unsexed - 3 Year         ,2013,100
2222,12,2013-11-07T00:00:00.000Z,MOSELEY DR ,23079,Unsexed - 3 Year         ,2013,400
2223,12,2020-10-04T00:00:00.000Z,BLENHEIM AVE ,23080,Unsexed - 3 Year         ,2013,700
2224,12,2013-09-23T00:00:00.000Z,WILLARD DR ,23081,Unsexed - 3 Year         ,2013,2500
2225,12,2015-06-22T00:00:00.000Z,RIDGE ST ,23082,Unsexed - 3 Year         ,2013,100
2226,12,2013-11-12T00:00:00.000Z,BRANDYWINE DR ,23083,Unsexed - 3 Year         ,2013,1600
2227,12,2014-03-05T00:00:00.000Z,ETON RD ,23084,Unsexed - 3 Year         ,2013,2700
2228,12,2019-12-17T00:00:00.000Z,EVERGREEN AVE ,23085,Unsexed - 3 Year         ,2013,600
2229,12,2013-03-09T00:00:00.000Z,ELLIOTT AVE ,23086,Unsexed - 3 Year         ,2013,1100
2230,12,2016-09-23T00:00:00.000Z,PARK ST ,23087,Unsexed - 3 Year         ,2013,600
2231,12,2013-08-23T00:00:00.000Z,STRIBLING AVE ,23088,Unsexed - 3 Year         ,2013,100
2232,4,2018-05-07T00:00:00.000Z,ALTAMONT CIR ,23088,Unsexed - 1 Year         ,2010,100
2233,10,2014-11-22T00:00:00.000Z,ROSSER LN ,23089,Sexed - 1 Year           ,2010,900
2234,12,2022-10-08T00:00:00.000Z,HIGHLAND AVE ,23089,Unsexed - 3 Year         ,2013,2300
2235,12,2019-02-06T00:00:00.000Z,WESTWOOD CIR ,23090,Unsexed - 3 Year         ,2013,100
2236,4,2011-06-15T00:00:00.000Z,WALKER SQ ,23090,Unsexed - 1 Year         ,2010,700
2237,12,2019-02-04T00:00:00.000Z,GARRETT ST ,23091,Unsexed - 3 Year         ,2013,200
2238,4,2017-06-23T00:00:00.000Z,NORTH BAKER ST ,23091,Unsexed - 1 Year         ,2010,100
2239,10,2014-10-07T00:00:00.000Z,LONGWOOD DR ,23092,Sexed - 1 Year           ,2010,1100
2240,12,2016-07-05T00:00:00.000Z,BAILEY RD ,23092,Unsexed - 3 Year         ,2013,600
2241,12,2016-08-02T00:00:00.000Z,10TH ST NW ,23093,Unsexed - 3 Year         ,2013,200
2242,4,2019-06-24T00:00:00.000Z,CHISHOLM PL ,23093,Unsexed - 1 Year         ,2010,100
2243,10,2011-02-24T00:00:00.000Z,MARTIN ST ,23094,Sexed - 1 Year           ,2010,1000
2244,12,2019-04-28T00:00:00.000Z,GILDERSLEEVE WOOD ,23094,Unsexed - 3 Year         ,2013,0
2245,12,2016-09-02T00:00:00.000Z,RIVERBLUFF CIR ,23095,Unsexed - 3 Year         ,2013,100
2246,4,2011-06-23T00:00:00.000Z,MONTICELLO RD ,23095,Unsexed - 1 Year         ,2010,1600
2247,4,2013-03-02T00:00:00.000Z,UNASSIGNED ,23096,Unsexed - 1 Year         ,2010,0
2248,1,2019-08-02T00:00:00.000Z,ORANGEDALE AVE ,23096,Replacement              ,2011,700
2249,12,2017-04-06T00:00:00.000Z,BOLLING AVE ,23097,Unsexed - 3 Year         ,2013,800
2250,4,2012-11-14T00:00:00.000Z,PARK ST ,23097,Unsexed - 1 Year         ,2010,700
2251,12,2012-07-16T00:00:00.000Z,MERIDIAN ST ,23098,Unsexed - 3 Year         ,2012,1600
2252,12,2016-07-27T00:00:00.000Z,BIRDWOOD CT ,23098,Unsexed - 3 Year         ,2013,100
2253,12,2012-08-27T00:00:00.000Z,UNASSIGNED ,23099,Unsexed - 3 Year         ,2013,0
2254,4,2017-04-12T00:00:00.000Z,6TH ST SE ,23099,Unsexed - 1 Year         ,2010,1000
2255,10,2011-07-21T00:00:00.000Z,8TH ST NE ,23100,Sexed - 1 Year           ,2010,500
2256,12,2016-08-12T00:00:00.000Z,13TH ST NE ,23100,Unsexed - 3 Year         ,2013,300
2257,12,2013-05-08T00:00:00.000Z,BRUCE AVE ,23101,Unsexed - 3 Year         ,2013,1700
2258,12,2013-09-24T00:00:00.000Z,BRUCE AVE ,23102,Unsexed - 3 Year         ,2013,1700
2259,4,2012-12-05T00:00:00.000Z,ROCK CREEK RD ,23102,Unsexed - 1 Year         ,2010,900
2260,10,2011-04-20T00:00:00.000Z,CLEVELAND AVE ,23103,Sexed - 1 Year           ,2010,500
2261,12,2019-03-21T00:00:00.000Z,PARK PLZ ,23104,Unsexed - 3 Year         ,2013,500
2262,4,2014-04-18T00:00:00.000Z,NALLE ST ,23104,Unsexed - 1 Year         ,2010,700
2263,10,2013-02-20T00:00:00.000Z,PROSPECT AVE ,23105,Sexed - 1 Year           ,2010,700
2264,12,2014-05-05T00:00:00.000Z,MONTROSE AVE ,23105,Unsexed - 3 Year         ,2013,8000
2265,12,2013-07-10T00:00:00.000Z,RAINIER RD ,23106,Unsexed - 3 Year         ,2013,800
2266,4,2013-10-01T00:00:00.000Z,PROSPECT AVE ,23106,Unsexed - 1 Year         ,2010,700
2267,4,2013-02-03T00:00:00.000Z,KEITH VALLEY RD ,23107,Unsexed - 1 Year         ,2010,1600
2268,12,2014-02-28T00:00:00.000Z,FOREST HILLS AVE ,23107,Unsexed - 3 Year         ,2013,1100
2269,12,2022-03-28T00:00:00.000Z,RUTLEDGE AVE ,23108,Unsexed - 3 Year         ,2013,1500
2270,4,2013-02-03T00:00:00.000Z,KEITH VALLEY RD ,23108,Unsexed - 1 Year         ,2010,1600
2271,4,2013-02-03T00:00:00.000Z,KEITH VALLEY RD ,23109,Unsexed - 1 Year         ,2010,1600
2272,12,2014-04-28T00:00:00.000Z,NORTH BERKSHIRE RD ,23109,Unsexed - 3 Year         ,2013,2400
2273,12,2014-02-28T00:00:00.000Z,AUGUSTA ST ,23110,Unsexed - 3 Year         ,2013,1200
2274,4,2014-05-24T00:00:00.000Z,VALLEY RD EXT ,23110,Unsexed - 1 Year         ,2010,300
2275,12,2017-04-09T00:00:00.000Z,RIVES ST ,23111,Unsexed - 3 Year         ,2013,900
2276,12,2017-04-09T00:00:00.000Z,RIVES ST ,23112,Unsexed - 3 Year         ,2013,900
2277,4,2019-05-19T00:00:00.000Z,EVERGREEN AVE ,23112,Unsexed - 1 Year         ,2010,600
2278,4,2018-03-09T00:00:00.000Z,CHISHOLM PL ,23113,Unsexed - 1 Year         ,2010,100
2279,4,2018-03-09T00:00:00.000Z,CHISHOLM PL ,23113,Unsexed - 1 Year         ,2010,100
2280,12,2014-02-24T00:00:00.000Z,SHAMROCK RD ,23113,Unsexed - 3 Year         ,2013,7200
2281,12,2017-06-27T00:00:00.000Z,MINOR RD ,23114,Unsexed - 3 Year         ,2013,2000
2282,4,2018-08-01T00:00:00.000Z,DOUGLAS AVE ,23114,Unsexed - 1 Year         ,2010,200
2283,4,2013-05-24T00:00:00.000Z,BROOKWOOD DR ,23115,Unsexed - 1 Year         ,2010,100
2284,12,2016-08-19T00:00:00.000Z,2ND ST NE ,23115,Unsexed - 3 Year         ,2013,900
2285,12,2016-10-19T00:00:00.000Z,LEVY AVE ,23116,Unsexed - 3 Year         ,2013,700
2286,4,2013-02-11T00:00:00.000Z,6TH ST SE ,23116,Unsexed - 1 Year         ,2010,1000
2287,4,2014-06-30T00:00:00.000Z,BLUE RIDGE RD ,23117,Unsexed - 1 Year         ,2010,1400
2288,12,2022-09-15T00:00:00.000Z,BOLLING AVE ,23117,Unsexed - 3 Year         ,2013,800
2289,12,2016-01-11T00:00:00.000Z,MONTICELLO AVE ,23118,Unsexed - 3 Year         ,2013,600
2290,4,2011-10-29T00:00:00.000Z,BLUE RIDGE RD ,23118,Unsexed - 1 Year         ,2010,1400
2291,4,2014-11-14T00:00:00.000Z,ST CLAIR AVE ,23119,Unsexed - 1 Year         ,2010,1000
2292,12,2018-12-11T00:00:00.000Z,MONTICELLO AVE ,23119,Unsexed - 3 Year         ,2013,600
2293,12,2016-03-26T00:00:00.000Z,MONTICELLO AVE ,23120,Unsexed - 3 Year         ,2013,1600
2294,4,2020-04-20T00:00:00.000Z,LEWIS MOUNTAIN RD ,23120,Unsexed - 1 Year         ,2010,1900
2295,30,2019-06-27T00:00:00.000Z,WATSON AVE ,23121,Sexed - 3 Year           ,2013,600
2296,12,2013-09-27T00:00:00.000Z,9TH ST NW ,23122,Unsexed - 3 Year         ,2013,400
2297,4,2014-09-20T00:00:00.000Z,HENRY AVE ,23122,Unsexed - 1 Year         ,2010,9200
2298,4,2016-06-27T00:00:00.000Z,OXFORD RD ,23123,Unsexed - 1 Year         ,2010,1600
2299,12,2016-10-25T00:00:00.000Z,NORTHWOOD AVE ,23123,Unsexed - 3 Year         ,2013,700
2300,12,2013-07-29T00:00:00.000Z,E JEFFERSON ST ,23124,Unsexed - 3 Year         ,2013,900
2301,4,2014-08-19T00:00:00.000Z,OAKLEAF LN ,23124,Unsexed - 1 Year         ,2010,1600
2302,4,2014-05-17T00:00:00.000Z,KING ST ,23125,Unsexed - 1 Year         ,2010,800
2303,12,2022-08-14T00:00:00.000Z,PARKWAY ST ,23125,Unsexed - 3 Year         ,2013,300
2304,12,2019-04-01T00:00:00.000Z,ROBERTSON AVE ,23126,Unsexed - 3 Year         ,2013,200
2305,4,2019-04-20T00:00:00.000Z,THOMAS DR ,23126,Unsexed - 1 Year         ,2010,100
2306,4,2010-10-15T00:00:00.000Z,CABELL AVE ,23127,Unsexed - 1 Year         ,2010,800
2307,12,2019-05-20T00:00:00.000Z,JEFFERSON PARK AVE ,23127,Unsexed - 3 Year         ,2013,2400
2308,12,2016-03-02T00:00:00.000Z,PEARTREE LN ,23128,Unsexed - 3 Year         ,2013,1000
2309,4,2016-02-21T00:00:00.000Z,ROSE HILL DR ,23128,Unsexed - 1 Year         ,2010,1300
2310,4,2013-08-14T00:00:00.000Z,OAKHURST CIR ,23129,Unsexed - 1 Year         ,2010,100
2311,12,2016-03-02T00:00:00.000Z,PEARTREE LN ,23129,Unsexed - 3 Year         ,2013,1000
2312,12,2016-07-31T00:00:00.000Z,WILDER DR ,23130,Unsexed - 3 Year         ,2013,600
2313,4,2013-08-18T00:00:00.000Z,MASON LN ,23130,Unsexed - 1 Year         ,2010,1700
2314,4,2013-05-05T00:00:00.000Z,MONTE VISTA AVE ,23131,Unsexed - 1 Year         ,2010,200
2315,12,2015-11-21T00:00:00.000Z,AGNESE ST ,23131,Unsexed - 3 Year         ,2013,1200
2316,12,2022-06-18T00:00:00.000Z,ST CLAIR AVE ,23132,Unsexed - 3 Year         ,2013,900
2317,10,2016-02-05T00:00:00.000Z,ELSOM ST ,23132,Sexed - 1 Year           ,2010,700
2318,10,2016-02-05T00:00:00.000Z,ELSOM ST ,23133,Sexed - 1 Year           ,2010,700
2319,12,2016-10-18T00:00:00.000Z,RUTLEDGE AVE ,23133,Unsexed - 3 Year         ,2013,1500
2320,12,2022-12-11T00:00:00.000Z,THOMSON RD ,23134,Unsexed - 3 Year         ,2013,1900
2321,4,2013-06-21T00:00:00.000Z,HOLMES AVE ,23134,Unsexed - 1 Year         ,2010,1000
2322,12,2019-03-31T00:00:00.000Z,ST CLAIR AVE ,23135,Unsexed - 3 Year         ,2013,1000
2323,12,2021-09-26T00:00:00.000Z,ST CLAIR AVE ,23136,Unsexed - 3 Year         ,2013,1000
2324,4,2020-05-21T00:00:00.000Z,ST CLAIR AVE ,23137,Unsexed - 1 Year         ,2011,1000
2325,12,2014-05-27T00:00:00.000Z,WESTVIEW RD ,23137,Unsexed - 3 Year         ,2013,1800
2326,12,2016-12-29T00:00:00.000Z,JEFFERSON PARK AVE ,23138,Unsexed - 3 Year         ,2013,2700
2327,12,2013-04-21T00:00:00.000Z,OXFORD RD ,23139,Unsexed - 3 Year         ,2013,1600
2328,12,2019-05-18T00:00:00.000Z,OXFORD RD ,23140,Unsexed - 3 Year         ,2013,1600
2329,12,2016-03-18T00:00:00.000Z,ELLIOTT AVE ,23141,Unsexed - 3 Year         ,2013,900
2330,12,2012-12-04T00:00:00.000Z,PRESTON AVE ,23142,Unsexed - 3 Year         ,2013,12000
2331,12,2019-02-25T00:00:00.000Z,VILLAGE RD ,23143,Unsexed - 3 Year         ,2013,800
2332,12,2022-03-17T00:00:00.000Z,LEIGH PL ,23144,Unsexed - 3 Year         ,2013,100
2333,12,2018-12-11T00:00:00.000Z,RUGBY RD ,23145,Unsexed - 3 Year         ,2013,1300
2334,12,2013-01-13T00:00:00.000Z,SEMINOLE TRL ,23146,Unsexed - 3 Year         ,2013,3400
2335,12,2012-02-11T00:00:00.000Z,JEFFERSON PARK CIR ,23147,Unsexed - 3 Year         ,2013,2600
2336,12,2012-10-09T00:00:00.000Z,MELBOURNE PARK CIR ,23148,Unsexed - 3 Year         ,2013,100
2337,12,2013-04-13T00:00:00.000Z,UNASSIGNED ,23149,Unsexed - 3 Year         ,2013,0
2338,12,2016-09-20T00:00:00.000Z,PAGE ST ,23150,Unsexed - 3 Year         ,2013,1000
2339,12,2016-09-23T00:00:00.000Z,ROUGEMONT AVE ,23151,Unsexed - 3 Year         ,2013,900
2340,12,2016-07-21T00:00:00.000Z,ELM ST ,23152,Unsexed - 3 Year         ,2013,700
2341,12,2016-07-21T00:00:00.000Z,ELM ST ,23153,Unsexed - 3 Year         ,2013,700
2342,12,2013-07-04T00:00:00.000Z,SHERIDAN AVE ,23154,Unsexed - 3 Year         ,2013,1000
2343,12,2017-01-08T00:00:00.000Z,MOSELEY DR ,23155,Unsexed - 3 Year         ,2013,400
2344,12,2017-01-08T00:00:00.000Z,MOSELEY DR ,23156,Unsexed - 3 Year         ,2013,400
2345,12,2022-02-26T00:00:00.000Z,RIVERBLUFF CIR ,23157,Unsexed - 3 Year         ,2013,100
2346,12,2020-04-12T00:00:00.000Z,10 1/2 ST NW ,23158,Unsexed - 3 Year         ,2013,500
2347,12,2018-03-26T00:00:00.000Z,KENWOOD LN ,23159,Unsexed - 3 Year         ,2013,1300
2348,12,2016-11-19T00:00:00.000Z,CHERRY AVE ,23160,Unsexed - 3 Year         ,2013,1400
2349,12,2019-07-07T00:00:00.000Z,COTTONWOOD RD ,23161,Unsexed - 3 Year         ,2013,1000
2350,12,2016-08-13T00:00:00.000Z,ELLIOTT AVE ,23162,Unsexed - 3 Year         ,2013,800
2351,12,2016-04-20T00:00:00.000Z,ST CHARLES AVE ,23163,Unsexed - 3 Year         ,2013,900
2352,12,2019-06-24T00:00:00.000Z,JEFFERSON PARK AVE ,23164,Unsexed - 3 Year         ,2013,2700
2353,12,2013-11-01T00:00:00.000Z,LANKFORD AVE ,23165,Unsexed - 3 Year         ,2013,200
2354,12,2013-12-15T00:00:00.000Z,MARSHALL ST ,23166,Unsexed - 3 Year         ,2013,900
2355,12,2013-07-01T00:00:00.000Z,HEMLOCK LN ,23167,Unsexed - 3 Year         ,2013,900
2356,12,2019-04-09T00:00:00.000Z,AGNESE ST ,23168,Unsexed - 3 Year         ,2013,1200
2357,12,2019-04-01T00:00:00.000Z,LOCUST LANE CT ,23169,Unsexed - 3 Year         ,2013,100
2358,12,2013-12-13T00:00:00.000Z,WILLARD DR ,23170,Unsexed - 3 Year         ,2013,2600
2359,12,2020-02-27T00:00:00.000Z,ST CHARLES CT ,23171,Unsexed - 3 Year         ,2013,1100
2360,12,2018-04-25T00:00:00.000Z,MCINTIRE RD ,23172,Unsexed - 3 Year         ,2013,600
2361,12,2018-04-22T00:00:00.000Z,MARION CT ,23173,Unsexed - 3 Year         ,2013,100
2362,12,2012-08-07T00:00:00.000Z,HENRY AVE ,23174,Unsexed - 3 Year         ,2013,900
2363,12,2018-03-30T00:00:00.000Z,ST CHARLES CT ,23175,Unsexed - 3 Year         ,2013,1100
2364,12,2013-10-01T00:00:00.000Z,E HIGH ST ,23176,Unsexed - 3 Year         ,2013,1400
2365,12,2013-10-01T00:00:00.000Z,E HIGH ST ,23177,Unsexed - 3 Year         ,2013,1400
2366,12,2016-06-20T00:00:00.000Z,WINSTON RD ,23178,Unsexed - 3 Year         ,2013,1800
2367,12,2016-12-16T00:00:00.000Z,THOMSON RD ,23179,Unsexed - 3 Year         ,2013,1900
